id_usuario,nombres,apellidos,tipo_documento,numero_documento,correo,telefono,celular,estado_usuario,id_rol,id_detalle_residente,propietario,apartamento,torre,residente_activo,id_reserva,hora_inicio,hora_fin,estado_reserva,fecha_uso,observacion_reserva,forma_pago,valor_pago,placa,tipo_vehiculo,vehiculo_activo,documentos_vehiculo,id_parqueadero,numero_parqueadero,comunal,estado_parqueadero,id_sorteo,tipo_residente_propietario,fecha_inicio_sorteo,hora_sorteo,estado_sorteo,id_correspondencia,tipo_correspondencia,descripcion_correspondencia,fecha_registro,id_paquete,torre_paquete,apartamento_paquete,descripcion_paquete,fecha_recepcion,fecha_entrega,id_novedad,descripcion_novedad,fecha_novedad,observacion_extra1,observacion_extra2
424,Valentina,Hernández,TI,4367149,valentina.hernández@mail.com,3793629015,3909258678,Inactivo,2,424,True,274,4,True,424,22:00:34,00:00:34,Rechazada,2025-12-12,Observación ejemplo,Efectivo,176672.24,XYZ759,Moto,True,True,424,74,False,True,424,True,2026-01-03,22:00:34,True,424,Recibo,Descripción ejemplo,2025-11-17 22:00:34.072408,424,7,403,Paquete ejemplo,2025-11-15 22:00:34.072410,2025-11-16 22:00:34.072410,424,Novedad ejemplo,2025-11-17 22:00:34.072413,Obs extra 1,Obs extra 2
425,María,Ramírez,CE,2572448,maría.ramírez@mail.com,3473447009,3235429619,Inactivo,1,425,False,429,20,False,425,22:00:34,00:00:34,En espera,2025-12-03,Observación ejemplo,Efectivo,495947.29,GHI757,Moto,True,True,425,52,True,False,425,True,2025-11-22,22:00:34,True,425,Recibo,Descripción ejemplo,2025-11-01 22:00:34.072443,425,7,501,Paquete ejemplo,2025-11-17 22:00:34.072445,2025-11-19 22:00:34.072445,425,Novedad ejemplo,2025-11-14 22:00:34.072448,Obs extra 1,Obs extra 2
426,Carlos,García,CE,7977725,carlos.garcía@mail.com,3626204532,3910118509,Inactivo,1,426,False,361,19,False,426,22:00:34,00:00:34,Aprobada,2025-12-01,Observación ejemplo,Transferencia,359733.88,ABC155,Carro,False,False,426,60,True,True,426,,2025-12-20,22:00:34,False,426,Recibo,Descripción ejemplo,2025-11-01 22:00:34.072476,426,8,240,Paquete ejemplo,2025-11-17 22:00:34.072478,2025-11-20 22:00:34.072478,426,Novedad ejemplo,2025-11-08 22:00:34.072481,Obs extra 1,Obs extra 2
427,Juan,Vargas,CE,3050102,juan.vargas@mail.com,3833222761,3202636390,Inactivo,3,427,False,254,11,False,427,22:00:34,00:00:34,En espera,2025-11-23,Observación ejemplo,Transferencia,242373.8,ABC121,Carro,False,True,427,62,False,False,427,True,2026-01-17,22:00:34,False,427,Recibo,Descripción ejemplo,2025-10-30 22:00:34.072536,427,16,222,Paquete ejemplo,2025-11-12 22:00:34.072538,2025-11-15 22:00:34.072538,427,Novedad ejemplo,2025-11-09 22:00:34.072542,Obs extra 1,Obs extra 2
428,Laura,Pérez,TI,9519513,laura.pérez@mail.com,3273558827,3621594234,Activo,1,428,False,449,7,True,428,22:00:34,00:00:34,Aprobada,2025-12-17,Observación ejemplo,Efectivo,177449.33,ABC918,Moto,True,True,428,9,True,False,428,False,2026-01-05,22:00:34,False,428,Recibo,Descripción ejemplo,2025-11-07 22:00:34.072572,428,18,247,Paquete ejemplo,2025-11-18 22:00:34.072574,2025-11-23 22:00:34.072574,428,Novedad ejemplo,2025-11-05 22:00:34.072577,Obs extra 1,Obs extra 2
429,Carlos,Ramírez,TI,9726737,carlos.ramírez@mail.com,3171506923,3967868058,Activo,1,429,False,309,15,False,429,22:00:34,00:00:34,En espera,2025-12-15,Observación ejemplo,Efectivo,381274.5,DEF625,Carro,True,False,429,85,False,False,429,,2025-12-11,22:00:34,True,429,Recibo,Descripción ejemplo,2025-11-15 22:00:34.072606,429,14,137,Paquete ejemplo,2025-11-13 22:00:34.072608,2025-11-17 22:00:34.072608,429,Novedad ejemplo,2025-11-12 22:00:34.072611,Obs extra 1,Obs extra 2
430,Laura,Torres,CC,7207087,laura.torres@mail.com,3622820779,3856603906,Inactivo,3,430,True,352,16,True,430,22:00:34,00:00:34,Aprobada,2025-12-06,Observación ejemplo,Transferencia,409686.72,DEF923,Moto,True,False,430,23,False,False,430,False,2025-12-04,22:00:34,False,430,Recibo,Descripción ejemplo,2025-11-11 22:00:34.072639,430,19,323,Paquete ejemplo,2025-11-18 22:00:34.072641,2025-11-23 22:00:34.072641,430,Novedad ejemplo,2025-11-13 22:00:34.072645,Obs extra 1,Obs extra 2
431,Diego,Gómez,CE,7798504,diego.gómez@mail.com,3950601559,3486844083,Activo,1,431,False,306,17,True,431,22:00:34,00:00:34,En espera,2025-12-14,Observación ejemplo,Transferencia,474417.12,XYZ628,Moto,True,True,431,20,True,True,431,True,2025-12-31,22:00:34,False,431,Recibo,Descripción ejemplo,2025-10-26 22:00:34.072711,431,9,116,Paquete ejemplo,2025-11-12 22:00:34.072713,2025-11-16 22:00:34.072713,431,Novedad ejemplo,2025-11-20 22:00:34.072716,Obs extra 1,Obs extra 2
432,Ana,Hernández,TI,6249779,ana.hernández@mail.com,3201514794,3916061500,Activo,3,432,False,324,18,False,432,22:00:34,00:00:34,Aprobada,2025-11-21,Observación ejemplo,Transferencia,80167.38,GHI391,Carro,False,False,432,80,False,True,432,False,2025-12-24,22:00:34,False,432,Recibo,Descripción ejemplo,2025-11-15 22:00:34.072759,432,20,443,Paquete ejemplo,2025-11-16 22:00:34.072763,2025-11-17 22:00:34.072763,432,Novedad ejemplo,2025-11-13 22:00:34.072768,Obs extra 1,Obs extra 2
433,Ana,Rodríguez,CE,6374890,ana.rodríguez@mail.com,3607223183,3449245241,Inactivo,3,433,True,212,6,False,433,22:00:34,00:00:34,En espera,2025-12-08,Observación ejemplo,Transferencia,433201.43,ABC744,Moto,False,False,433,87,False,False,433,,2026-01-03,22:00:34,False,433,Recibo,Descripción ejemplo,2025-11-14 22:00:34.072820,433,17,210,Paquete ejemplo,2025-11-18 22:00:34.072824,2025-11-23 22:00:34.072824,433,Novedad ejemplo,2025-11-18 22:00:34.072829,Obs extra 1,Obs extra 2
434,María,Pérez,CE,2349732,maría.pérez@mail.com,3172776296,3658965555,Inactivo,3,434,True,300,11,False,434,22:00:34,00:00:34,En espera,2025-11-29,Observación ejemplo,Transferencia,151755.2,GHI553,Moto,False,False,434,25,True,True,434,,2025-12-28,22:00:34,True,434,Recibo,Descripción ejemplo,2025-10-22 22:00:34.072868,434,7,371,Paquete ejemplo,2025-11-17 22:00:34.072870,2025-11-22 22:00:34.072870,434,Novedad ejemplo,2025-11-11 22:00:34.072873,Obs extra 1,Obs extra 2
435,Juan,López,CC,4558445,juan.lópez@mail.com,3567705754,3231050273,Activo,1,435,False,237,10,True,435,22:00:34,00:00:34,En espera,2025-11-29,Observación ejemplo,Efectivo,286151.44,DEF539,Moto,False,True,435,63,True,False,435,True,2025-12-07,22:00:34,False,435,Recibo,Descripción ejemplo,2025-10-25 22:00:34.072903,435,20,163,Paquete ejemplo,2025-11-13 22:00:34.072905,2025-11-18 22:00:34.072905,435,Novedad ejemplo,2025-11-12 22:00:34.072909,Obs extra 1,Obs extra 2
436,Pedro,Vargas,Pasaporte,5248534,pedro.vargas@mail.com,3747090044,3981881972,Inactivo,3,436,True,383,1,False,436,22:00:34,00:00:34,En espera,2025-12-06,Observación ejemplo,Transferencia,262281.75,ABC775,Moto,True,True,436,85,False,False,436,True,2025-11-28,22:00:34,False,436,Recibo,Descripción ejemplo,2025-10-25 22:00:34.072948,436,8,321,Paquete ejemplo,2025-11-15 22:00:34.072950,2025-11-19 22:00:34.072950,436,Novedad ejemplo,2025-11-05 22:00:34.072953,Obs extra 1,Obs extra 2
437,Valentina,Hernández,TI,5323843,valentina.hernández@mail.com,3661818256,3555893258,Inactivo,3,437,False,475,8,False,437,22:00:34,00:00:34,En espera,2025-12-09,Observación ejemplo,Efectivo,311785.48,XYZ914,Moto,False,True,437,91,False,False,437,False,2025-12-28,22:00:34,True,437,Recibo,Descripción ejemplo,2025-10-29 22:00:34.073003,437,5,394,Paquete ejemplo,2025-11-11 22:00:34.073005,2025-11-14 22:00:34.073005,437,Novedad ejemplo,2025-11-15 22:00:34.073009,Obs extra 1,Obs extra 2
438,Ana,Hernández,CC,7487793,ana.hernández@mail.com,3581826374,3887277376,Inactivo,1,438,False,356,18,False,438,22:00:34,00:00:34,Rechazada,2025-11-22,Observación ejemplo,Efectivo,70510.47,DEF512,Moto,True,False,438,29,True,True,438,,2025-12-06,22:00:34,True,438,Recibo,Descripción ejemplo,2025-10-24 22:00:34.073047,438,10,410,Paquete ejemplo,2025-11-15 22:00:34.073049,2025-11-19 22:00:34.073049,438,Novedad ejemplo,2025-11-13 22:00:34.073058,Obs extra 1,Obs extra 2
439,Laura,Ramírez,CE,2907743,laura.ramírez@mail.com,3686678546,3655933327,Inactivo,3,439,True,344,5,False,439,22:00:34,00:00:34,Rechazada,2025-12-16,Observación ejemplo,Transferencia,267032.29,ABC883,Moto,False,True,439,10,True,True,439,False,2026-01-13,22:00:34,True,439,Recibo,Descripción ejemplo,2025-11-01 22:00:34.073111,439,16,400,Paquete ejemplo,2025-11-12 22:00:34.073113,2025-11-16 22:00:34.073113,439,Novedad ejemplo,2025-11-17 22:00:34.073116,Obs extra 1,Obs extra 2
440,Laura,Torres,CE,2257229,laura.torres@mail.com,3946031703,3874300160,Inactivo,3,440,False,153,13,True,440,22:00:34,00:00:34,Aprobada,2025-12-08,Observación ejemplo,Transferencia,418440.8,GHI692,Carro,True,True,440,12,True,False,440,True,2026-01-15,22:00:34,False,440,Recibo,Descripción ejemplo,2025-11-09 22:00:34.073155,440,20,125,Paquete ejemplo,2025-11-13 22:00:34.073156,2025-11-18 22:00:34.073156,440,Novedad ejemplo,2025-11-07 22:00:34.073160,Obs extra 1,Obs extra 2
441,Juan,Ramírez,CC,2266524,juan.ramírez@mail.com,3770432171,3108584630,Inactivo,3,441,False,132,4,True,441,22:00:34,00:00:34,En espera,2025-12-06,Observación ejemplo,Efectivo,441340.98,ABC805,Moto,False,True,441,41,False,False,441,False,2025-12-17,22:00:34,False,441,Recibo,Descripción ejemplo,2025-11-19 22:00:34.073190,441,13,171,Paquete ejemplo,2025-11-11 22:00:34.073192,2025-11-12 22:00:34.073192,441,Novedad ejemplo,2025-11-09 22:00:34.073196,Obs extra 1,Obs extra 2
442,Ana,Vargas,CC,1698045,ana.vargas@mail.com,3270616016,3814653652,Inactivo,1,442,False,138,6,True,442,22:00:34,00:00:34,Rechazada,2025-12-03,Observación ejemplo,Efectivo,115820.55,ABC581,Moto,True,False,442,85,True,False,442,False,2025-12-20,22:00:34,False,442,Recibo,Descripción ejemplo,2025-10-21 22:00:34.073229,442,15,432,Paquete ejemplo,2025-11-12 22:00:34.073231,2025-11-16 22:00:34.073231,442,Novedad ejemplo,2025-11-19 22:00:34.073235,Obs extra 1,Obs extra 2
443,Ana,Vargas,TI,1343999,ana.vargas@mail.com,3601184628,3901673138,Inactivo,3,443,False,324,2,False,443,22:00:34,00:00:34,Aprobada,2025-12-16,Observación ejemplo,Transferencia,345261.58,ABC317,Moto,False,True,443,41,True,True,443,False,2026-01-07,22:00:34,True,443,Recibo,Descripción ejemplo,2025-11-10 22:00:34.073285,443,9,374,Paquete ejemplo,2025-11-12 22:00:34.073287,2025-11-17 22:00:34.073287,443,Novedad ejemplo,2025-11-18 22:00:34.073290,Obs extra 1,Obs extra 2
444,Diego,López,CC,6757643,diego.lópez@mail.com,3395217201,3808470474,Inactivo,3,444,True,177,14,True,444,22:00:34,00:00:34,En espera,2025-12-04,Observación ejemplo,Transferencia,390219.28,XYZ912,Carro,True,True,444,68,True,True,444,True,2025-12-22,22:00:34,True,444,Recibo,Descripción ejemplo,2025-11-15 22:00:34.073321,444,11,300,Paquete ejemplo,2025-11-17 22:00:34.073323,2025-11-18 22:00:34.073323,444,Novedad ejemplo,2025-11-05 22:00:34.073326,Obs extra 1,Obs extra 2
445,Diego,Gómez,TI,5285952,diego.gómez@mail.com,3621473701,3557895586,Inactivo,2,445,False,134,9,True,445,22:00:34,00:00:34,Rechazada,2025-11-27,Observación ejemplo,Transferencia,483475.98,DEF579,Moto,True,False,445,97,True,False,445,True,2026-01-17,22:00:34,True,445,Recibo,Descripción ejemplo,2025-10-22 22:00:34.073358,445,6,400,Paquete ejemplo,2025-11-17 22:00:34.073360,2025-11-21 22:00:34.073360,445,Novedad ejemplo,2025-11-17 22:00:34.073363,Obs extra 1,Obs extra 2
446,María,García,TI,2706380,maría.garcía@mail.com,3778800724,3416871612,Inactivo,3,446,False,208,7,False,446,22:00:34,00:00:34,En espera,2025-11-27,Observación ejemplo,Transferencia,190372.42,XYZ319,Moto,False,False,446,60,True,True,446,True,2025-12-13,22:00:34,True,446,Recibo,Descripción ejemplo,2025-11-18 22:00:34.073419,446,13,459,Paquete ejemplo,2025-11-16 22:00:34.073422,2025-11-17 22:00:34.073422,446,Novedad ejemplo,2025-11-06 22:00:34.073425,Obs extra 1,Obs extra 2
447,Luis,Ramírez,TI,7427950,luis.ramírez@mail.com,3573567573,3386701799,Activo,1,447,True,119,11,True,447,22:00:34,00:00:34,Aprobada,2025-12-13,Observación ejemplo,Transferencia,79974.39,ABC765,Moto,False,False,447,15,True,False,447,,2025-12-17,22:00:34,False,447,Recibo,Descripción ejemplo,2025-11-15 22:00:34.073458,447,3,447,Paquete ejemplo,2025-11-16 22:00:34.073460,2025-11-21 22:00:34.073460,447,Novedad ejemplo,2025-11-18 22:00:34.073463,Obs extra 1,Obs extra 2
448,Valentina,Martínez,Pasaporte,9524657,valentina.martínez@mail.com,3413552830,3213202681,Activo,3,448,False,159,6,False,448,22:00:34,00:00:34,Aprobada,2025-12-09,Observación ejemplo,Efectivo,340780.71,XYZ676,Moto,True,False,448,61,False,False,448,,2025-12-03,22:00:34,True,448,Recibo,Descripción ejemplo,2025-11-07 22:00:34.073502,448,6,476,Paquete ejemplo,2025-11-15 22:00:34.073504,2025-11-16 22:00:34.073504,448,Novedad ejemplo,2025-11-08 22:00:34.073510,Obs extra 1,Obs extra 2
449,Sofía,Martínez,Pasaporte,5082775,sofía.martínez@mail.com,3859181727,3980086840,Inactivo,2,449,True,248,16,False,449,22:00:34,00:00:34,En espera,2025-12-09,Observación ejemplo,Transferencia,214469.16,XYZ714,Carro,True,True,449,74,False,False,449,False,2025-12-30,22:00:34,False,449,Recibo,Descripción ejemplo,2025-11-13 22:00:34.073565,449,3,125,Paquete ejemplo,2025-11-17 22:00:34.073567,2025-11-18 22:00:34.073567,449,Novedad ejemplo,2025-11-06 22:00:34.073570,Obs extra 1,Obs extra 2
450,Pedro,Pérez,CC,3047922,pedro.pérez@mail.com,3595622107,3191104696,Activo,1,450,False,275,4,False,450,22:00:34,00:00:34,Aprobada,2025-12-17,Observación ejemplo,Efectivo,468250.81,ABC590,Carro,False,True,450,67,True,False,450,,2025-12-23,22:00:34,True,450,Recibo,Descripción ejemplo,2025-11-03 22:00:34.073611,450,17,386,Paquete ejemplo,2025-11-18 22:00:34.073613,2025-11-20 22:00:34.073613,450,Novedad ejemplo,2025-11-11 22:00:34.073616,Obs extra 1,Obs extra 2
451,Laura,García,CE,5550685,laura.garcía@mail.com,3881424166,3324180489,Activo,1,451,True,480,15,False,451,22:00:34,00:00:34,En espera,2025-12-02,Observación ejemplo,Transferencia,163032.72,XYZ694,Moto,True,True,451,89,False,False,451,False,2025-12-23,22:00:34,False,451,Recibo,Descripción ejemplo,2025-11-14 22:00:34.073646,451,11,321,Paquete ejemplo,2025-11-15 22:00:34.073648,2025-11-16 22:00:34.073648,451,Novedad ejemplo,2025-11-10 22:00:34.073651,Obs extra 1,Obs extra 2
452,Laura,López,CC,9042517,laura.lópez@mail.com,3376872996,3670399439,Inactivo,1,452,False,471,6,True,452,22:00:34,00:00:34,Aprobada,2025-11-24,Observación ejemplo,Transferencia,289531.3,XYZ188,Carro,True,False,452,92,False,False,452,False,2025-12-27,22:00:34,False,452,Recibo,Descripción ejemplo,2025-10-27 22:00:34.073684,452,5,174,Paquete ejemplo,2025-11-13 22:00:34.073686,2025-11-18 22:00:34.073686,452,Novedad ejemplo,2025-11-18 22:00:34.073689,Obs extra 1,Obs extra 2
453,Luis,Pérez,Pasaporte,1084955,luis.pérez@mail.com,3505027994,3825108340,Activo,3,453,True,102,8,True,453,22:00:34,00:00:34,Aprobada,2025-12-11,Observación ejemplo,Transferencia,296554.01,XYZ365,Carro,True,False,453,73,True,True,453,False,2025-12-22,22:00:34,True,453,Recibo,Descripción ejemplo,2025-11-13 22:00:34.073731,453,10,182,Paquete ejemplo,2025-11-12 22:00:34.073735,2025-11-17 22:00:34.073735,453,Novedad ejemplo,2025-11-07 22:00:34.073740,Obs extra 1,Obs extra 2
454,Valentina,Martínez,Pasaporte,4573819,valentina.martínez@mail.com,3775367524,3413509206,Inactivo,3,454,True,454,10,True,454,22:00:34,00:00:34,En espera,2025-12-02,Observación ejemplo,Transferencia,403404.89,GHI536,Carro,False,False,454,22,False,True,454,True,2025-11-22,22:00:34,True,454,Recibo,Descripción ejemplo,2025-10-22 22:00:34.073788,454,6,390,Paquete ejemplo,2025-11-18 22:00:34.073790,2025-11-23 22:00:34.073790,454,Novedad ejemplo,2025-11-10 22:00:34.073793,Obs extra 1,Obs extra 2
455,Sofía,Rodríguez,TI,2305508,sofía.rodríguez@mail.com,3761688310,3368926508,Activo,3,455,False,378,13,True,455,22:00:34,00:00:34,En espera,2025-12-11,Observación ejemplo,Transferencia,457645.47,DEF781,Carro,False,False,455,43,False,True,455,,2025-12-24,22:00:34,False,455,Recibo,Descripción ejemplo,2025-10-31 22:00:34.073822,455,17,442,Paquete ejemplo,2025-11-14 22:00:34.073824,2025-11-16 22:00:34.073824,455,Novedad ejemplo,2025-11-07 22:00:34.073828,Obs extra 1,Obs extra 2
456,Carlos,Gómez,CC,5581481,carlos.gómez@mail.com,3956270006,3418783069,Activo,2,456,False,324,6,False,456,22:00:34,00:00:34,Rechazada,2025-12-13,Observación ejemplo,Efectivo,123640.94,XYZ325,Moto,False,False,456,55,True,True,456,,2025-12-07,22:00:34,False,456,Recibo,Descripción ejemplo,2025-10-26 22:00:34.073885,456,20,182,Paquete ejemplo,2025-11-14 22:00:34.073889,2025-11-16 22:00:34.073889,456,Novedad ejemplo,2025-11-09 22:00:34.073895,Obs extra 1,Obs extra 2
457,Pedro,Hernández,CC,1244683,pedro.hernández@mail.com,3275649128,3567330365,Activo,3,457,False,246,20,False,457,22:00:34,00:00:34,Aprobada,2025-12-08,Observación ejemplo,Efectivo,243646.62,ABC630,Moto,False,True,457,64,True,False,457,True,2026-01-17,22:00:34,True,457,Recibo,Descripción ejemplo,2025-11-04 22:00:34.073936,457,10,212,Paquete ejemplo,2025-11-12 22:00:34.073938,2025-11-13 22:00:34.073938,457,Novedad ejemplo,2025-11-15 22:00:34.073941,Obs extra 1,Obs extra 2
458,Laura,Hernández,Pasaporte,4213987,laura.hernández@mail.com,3470971955,3950694491,Activo,3,458,False,217,4,False,458,22:00:34,00:00:34,Aprobada,2025-12-14,Observación ejemplo,Transferencia,127815.23,ABC211,Carro,True,False,458,2,False,True,458,True,2026-01-02,22:00:34,True,458,Recibo,Descripción ejemplo,2025-10-26 22:00:34.074005,458,4,207,Paquete ejemplo,2025-11-13 22:00:34.074007,2025-11-18 22:00:34.074007,458,Novedad ejemplo,2025-11-18 22:00:34.074010,Obs extra 1,Obs extra 2
459,Juan,Hernández,CE,7575082,juan.hernández@mail.com,3600107444,3609050433,Activo,1,459,True,311,12,False,459,22:00:34,00:00:34,En espera,2025-11-30,Observación ejemplo,Efectivo,455918.82,GHI231,Moto,False,False,459,31,True,True,459,True,2026-01-04,22:00:34,False,459,Recibo,Descripción ejemplo,2025-10-31 22:00:34.074054,459,20,299,Paquete ejemplo,2025-11-10 22:00:34.074056,2025-11-13 22:00:34.074056,459,Novedad ejemplo,2025-11-17 22:00:34.074064,Obs extra 1,Obs extra 2
460,Juan,Gómez,CC,9372136,juan.gómez@mail.com,3905442630,3632787002,Activo,3,460,True,101,6,True,460,22:00:34,00:00:34,Aprobada,2025-12-05,Observación ejemplo,Transferencia,246029.08,XYZ767,Carro,True,False,460,30,True,True,460,False,2025-12-09,22:00:34,True,460,Recibo,Descripción ejemplo,2025-11-03 22:00:34.074096,460,12,461,Paquete ejemplo,2025-11-10 22:00:34.074098,2025-11-11 22:00:34.074098,460,Novedad ejemplo,2025-11-14 22:00:34.074101,Obs extra 1,Obs extra 2
461,Laura,Torres,CC,7970497,laura.torres@mail.com,3983690597,3463069846,Activo,2,461,False,375,14,True,461,22:00:34,00:00:34,Aprobada,2025-12-03,Observación ejemplo,Transferencia,386333.39,ABC691,Carro,False,False,461,18,True,False,461,True,2025-12-12,22:00:34,True,461,Recibo,Descripción ejemplo,2025-11-01 22:00:34.074129,461,6,405,Paquete ejemplo,2025-11-14 22:00:34.074131,2025-11-18 22:00:34.074131,461,Novedad ejemplo,2025-11-12 22:00:34.074134,Obs extra 1,Obs extra 2
462,Ana,Martínez,CE,3246825,ana.martínez@mail.com,3798800482,3126746646,Inactivo,1,462,False,117,13,True,462,22:00:34,00:00:34,En espera,2025-12-02,Observación ejemplo,Transferencia,207241.99,GHI189,Carro,False,False,462,2,True,False,462,,2026-01-07,22:00:34,False,462,Recibo,Descripción ejemplo,2025-11-02 22:00:34.074173,462,10,211,Paquete ejemplo,2025-11-17 22:00:34.074177,2025-11-20 22:00:34.074177,462,Novedad ejemplo,2025-11-15 22:00:34.074182,Obs extra 1,Obs extra 2
463,Carlos,Vargas,TI,4116604,carlos.vargas@mail.com,3943148148,3827407022,Activo,1,463,False,173,10,True,463,22:00:34,00:00:34,Rechazada,2025-12-05,Observación ejemplo,Efectivo,140417.56,GHI845,Moto,True,True,463,99,False,False,463,False,2025-12-30,22:00:34,True,463,Recibo,Descripción ejemplo,2025-10-25 22:00:34.074224,463,6,381,Paquete ejemplo,2025-11-18 22:00:34.074226,2025-11-23 22:00:34.074226,463,Novedad ejemplo,2025-11-20 22:00:34.074229,Obs extra 1,Obs extra 2
464,Sofía,García,TI,6738703,sofía.garcía@mail.com,3413892298,3519119209,Activo,1,464,False,422,11,True,464,22:00:34,00:00:34,Aprobada,2025-12-12,Observación ejemplo,Transferencia,288431.4,DEF904,Moto,False,True,464,57,True,True,464,,2025-11-24,22:00:34,False,464,Recibo,Descripción ejemplo,2025-10-24 22:00:34.074259,464,3,386,Paquete ejemplo,2025-11-15 22:00:34.074260,2025-11-19 22:00:34.074260,464,Novedad ejemplo,2025-11-15 22:00:34.074264,Obs extra 1,Obs extra 2
465,Pedro,Pérez,CE,3606987,pedro.pérez@mail.com,3898308221,3599003431,Activo,1,465,False,176,7,True,465,22:00:34,00:00:34,Aprobada,2025-11-22,Observación ejemplo,Efectivo,468161.79,ABC496,Moto,False,True,465,45,False,False,465,True,2026-01-01,22:00:34,False,465,Recibo,Descripción ejemplo,2025-11-11 22:00:34.074292,465,5,308,Paquete ejemplo,2025-11-12 22:00:34.074294,2025-11-17 22:00:34.074294,465,Novedad ejemplo,2025-11-10 22:00:34.074297,Obs extra 1,Obs extra 2
466,Luis,Rodríguez,TI,4539979,luis.rodríguez@mail.com,3964108992,3844693821,Inactivo,3,466,False,307,14,False,466,22:00:34,00:00:34,En espera,2025-12-04,Observación ejemplo,Transferencia,263465.42,XYZ436,Moto,False,True,466,38,True,False,466,False,2025-11-25,22:00:34,False,466,Recibo,Descripción ejemplo,2025-10-25 22:00:34.074337,466,13,138,Paquete ejemplo,2025-11-16 22:00:34.074341,2025-11-17 22:00:34.074341,466,Novedad ejemplo,2025-11-07 22:00:34.074346,Obs extra 1,Obs extra 2
467,Valentina,García,TI,8784270,valentina.garcía@mail.com,3159232421,3610242754,Activo,1,467,True,485,13,True,467,22:00:34,00:00:34,Rechazada,2025-12-20,Observación ejemplo,Efectivo,361993.93,DEF974,Moto,False,True,467,45,False,True,467,True,2025-12-28,22:00:34,False,467,Recibo,Descripción ejemplo,2025-11-14 22:00:34.074386,467,3,477,Paquete ejemplo,2025-11-17 22:00:34.074388,2025-11-22 22:00:34.074388,467,Novedad ejemplo,2025-11-09 22:00:34.074392,Obs extra 1,Obs extra 2
